videoid,videoname,channelid,channelname,views,comments,likes,dislikes,adtype,advertiser,adfullurl,datecollected,dateuploaded,uploadts,testid,dataset
tUog2zldiO8,,,,,,,,,,,1632525755,,,20210924225901,cur
7RFr13gZAwA,,,,,,,,,,,1632525758,,,20210924225901,cur
8xVO3OxdxJA,,,,,,,,,,,1632525762,,,20210924225901,cur
0ohtjgp2h_E,,,,,,,,,,,1632525778,,,20210924225901,cur
-Yyc8wFZoXM,,,,,,,,,,,1632525795,,,20210924225901,cur
IBzIF_aSusk,,,,,,,,,,,1632525799,,,20210924225901,cur
aXGBv5YxYSU,,,,,,,,,,,1632525803,,,20210924225901,cur
fO0Nv_sEfJ4,,,,,,,,,,,1632525814,,,20210924225901,cur
9n-D1ON88_k,,,,,,,,,,,1632525834,,,20210924225901,cur
B72008_qHSI,,,,,,,,,,,1632525851,,,20210924225901,cur
67xa6c9FBCY,,,,,,,,,,,1632525854,,,20210924225901,cur
t7tMoRfB81o,,,,,,,,,,,1632525858,,,20210924225901,cur
0nnSYvaGap4,,,,,,,,,,,1632525862,,,20210924225901,cur
pxGK8InIF9Q,,,,,,,,,,,1632525879,,,20210924225901,cur
8_bmj2gQC9E,,,,,,,,,,,1632525896,,,20210924225901,cur
DtwN3o8HCvY,,,,,,,,,,,1632525899,,,20210924225901,cur
Kv8GcZIayAc,,,,,,,,,,,1632525940,,,20210924225901,cur
IB8-D140eZU,,,,,,,,,,,1632525981,,,20210924225901,cur
DoqcV3nv2uI,,,,,,,,,,,1632525998,,,20210924225901,cur
_R_r0Js0jfI,,,,,,,,,,,1632526014,,,20210924225901,cur
o5yAF9IIO4A,,,,,,,,,,,1632526042,,,20210924225901,cur
51Cc8DJWCwg,,,,,,,,,,,1632526058,,,20210924225901,cur
IOGRerT_71U,,,,,,,,,,,1632526078,,,20210924225901,cur
A3xiybrusg8,,,,,,,,,,,1632526094,,,20210924225901,cur
nJJNEZ9Wg0U,,,,,,,,,,,1632526112,,,20210924225901,cur
7ag5-0-aoyo,,,,,,,,,,,1632526193,,,20210924225901,cur
-iLt-m12oWY,,,,,,,,,,,1632526214,,,20210924225901,cur
G4YjnlYEHRM,,,,,,,,,,,1632526231,,,20210924225901,cur
1YrN41YU-bE,,,,,,,,,,,1632526234,,,20210924225901,cur
10y0FHDt6ro,,,,,,,,,,,1632526252,,,20210924225901,cur
FQ6uPLGus6Y,,,,,,,,,,,1632526268,,,20210924225901,cur
6V0VDp6W-pY,,,,,,,,,,,1632526284,,,20210924225901,cur
XgJmuGqsTPw,,,,,,,,,,,1632526313,,,20210924225901,cur
LJr1R99kmcE,,,,,,,,,,,1632526371,,,20210924225901,cur
8KP-Rc5sCgU,,,,,,,,,,,1632526401,,,20210924225901,cur
GAZ6oHqfFlY,,,,,,,,,,,1632526404,,,20210924225901,cur
3mbqPxkraEE,,,,,,,,,,,1632526421,,,20210924225901,cur
GjT9AUDgZ90,,,,,,,,,,,1632526424,,,20210924225901,cur
kD_kDzDBPo4,,,,,,,,,,,1632526428,,,20210924225901,cur
d0az0Ifo9Y0,,,,,,,,,,,1632526432,,,20210924225901,cur
-V7PCBz2ZyI,,,,,,,,,,,1632527977,,,20210924235901,cur
8V3J57_-Siw,,,,,,,,,,,1632527980,,,20210924235901,cur
C76Zky3oAvI,,,,,,,,,,,1632527983,,,20210924235901,cur
WvK1aGn2JtU,,,,,,,,,,,1632527987,,,20210924235901,cur
1tu_4UUPwrU,,,,,,,,,,,1632527991,,,20210924235901,cur
igBpAO9NSUg,,,,,,,,,,,1632527994,,,20210924235901,cur
Y9tdhFwi34Y,,,,,,,,,,,1632528011,,,20210924235901,cur
4BhMMWZkLOM,,,,,,,,,,,1632528042,,,20210924235901,cur
cBJ5R-S8qyo,,,,,,,,,,,1632528072,,,20210924235901,cur
c6CgX8Bmaew,,,,,,,,,,,1632528076,,,20210924235901,cur
BOpoREi0Zto,,,,,,,,,,,1632528094,,,20210924235901,cur
beaJpZYDEVA,,,,,,,,,,,1632528110,,,20210924235901,cur
f7wPxyCytgM,,,,,,,,,,,1632549566,,,20210925055901,cur
4MR19y0IGFc,,,,,,,,,,,1632549596,,,20210925055901,cur
UdZ8zL7PAG0,,,,,,,,,,,1632549599,,,20210925055901,cur
-3VQo5acfAA,,,,,,,,,,,1632549618,,,20210925055901,cur
EEMaFLGlD3k,,,,,,,,,,,1632549621,,,20210925055901,cur
3xxXRv8olXc,,,,,,,,,,,1632549650,,,20210925055901,cur
LeQQN5mLpTM,,,,,,,,,,,1632549653,,,20210925055901,cur
HU_naSmhXNU,,,,,,,,,,,1632549683,,,20210925055901,cur
0Cyd68ugjPk,,,,,,,,,,,1632549686,,,20210925055901,cur
pP5M710yHX4,,,,,,,,,,,1632549703,,,20210925055901,cur
CoB9J7odKIo,,,,,,,,,,,1632549743,,,20210925055901,cur
2El6oZEP-Rw,,,,,,,,,,,1632549746,,,20210925055901,cur
4oP8XKWb89k,,,,,,,,,,,1632549789,,,20210925055901,cur
eRRxreQxlV8,,,,,,,,,,,1632549792,,,20210925055901,cur
mstS0Ll00Fg,,,,,,,,,,,1632549823,,,20210925055901,cur
1mh4wdTsDbM,,,,,,,,,,,1632549855,,,20210925055901,cur
ij0vKxCyKt0,,,,,,,,,,,1632549858,,,20210925055901,cur
VEnrmN5pO5A,,,,,,,,,,,1632549862,,,20210925055901,cur
gdHa56oc6vk,,,,,,,,,,,1632549865,,,20210925055901,cur
dknm1-VPzeA,,,,,,,,,,,1632549894,,,20210925055901,cur
5YPqcD-TbPA,,,,,,,,,,,1632549929,,,20210925055901,cur
df3-ew4sp2w,,,,,,,,,,,1632549958,,,20210925055901,cur
ft_0PMsEsU8,,,,,,,,,,,1632549961,,,20210925055901,cur
3X3opDmEIuw,,,,,,,,,,,1632549965,,,20210925055901,cur
24RdTsaOqPU,,,,,,,,,,,1632549982,,,20210925055901,cur
3mXNhLaqzcQ,,,,,,,,,,,1632550026,,,20210925055901,cur
izxVjJT58uY,,,,,,,,,,,1632550054,,,20210925055901,cur
1sUrRFkE1l0,,,,,,,,,,,1632550077,,,20210925055901,cur
5QnExOuesaE,,,,,,,,,,,1632550080,,,20210925055901,cur
g6OAHz-Ev-A,,,,,,,,,,,1632550114,,,20210925055901,cur
MvupATwnBc0,,,,,,,,,,,1632550143,,,20210925055901,cur
uRWJrY0nouM,,,,,,,,,,,1632550146,,,20210925055901,cur
16Ox6CC0Mm8,,,,,,,,,,,1632550162,,,20210925055901,cur
WM3BdU7uig4,,,,,,,,,,,1632550179,,,20210925055901,cur
dRveDH-cvH4,,,,,,,,,,,1632550236,,,20210925055901,cur
aVDeX2Y_bow,,,,,,,,,,,1632550253,,,20210925055901,cur
2SJJbVfXPAo,,,,,,,,,,,1632550282,,,20210925055901,cur
BmHbGlAYuWc,,,,,,,,,,,1632550299,,,20210925055901,cur
92Nhz7aPC94,,,,,,,,,,,1632550327,,,20210925055901,cur
46OcfdkMKa4,,,,,,,,,,,1632550331,,,20210925055901,cur
aPEQOeEc1vM,,,,,,,,,,,1632550347,,,20210925055901,cur
duf5FHIQ6tQ,,,,,,,,,,,1632550363,,,20210925055901,cur
2qAvQsjju08,,,,,,,,,,,1632550383,,,20210925055901,cur
7ikKFXbWMP0,,,,,,,,,,,1632550399,,,20210925055901,cur
b3k7hsDBw4Q,,,,,,,,,,,1632550403,,,20210925055901,cur
7QXmJEr2-cw,,,,,,,,,,,1632550406,,,20210925055901,cur
WziusHgOk78,,,,,,,,,,,1632550423,,,20210925055901,cur
OXcj3LDTUr0,,,,,,,,,,,1632550426,,,20210925055901,cur
eAd4nEk3o7I,,,,,,,,,,,1632550430,,,20210925055901,cur
BI1GWhU8CUc,,,,,,,,,,,1632550495,,,20210925055901,cur
5eaHbE7FE3A,,,,,,,,,,,1632550498,,,20210925055901,cur
bgIYF_E2M8U,,,,,,,,,,,1632550556,,,20210925055901,cur
n7n5k1YrfyY,,,,,,,,,,,1632550559,,,20210925055901,cur
m2OXvc9w_gQ,,,,,,,,,,,1632550563,,,20210925055901,cur
XO_mCsoPJOA,,,,,,,,,,,1632550567,,,20210925055901,cur
iCCccCj_r1Y,,,,,,,,,,,1632550596,,,20210925055901,cur
5-9MzmUu9R4,,,,,,,,,,,1632550654,,,20210925055901,cur
e9yHa77mCpM,,,,,,,,,,,1632550671,,,20210925055901,cur
1gN8cOidtXY,,,,,,,,,,,1632550674,,,20210925055901,cur
8vz6D-wB2-M,,,,,,,,,,,1632550702,,,20210925055901,cur
D_hp8t7kdpw,,,,,,,,,,,1632550705,,,20210925055901,cur
4HusFid26V8,,,,,,,,,,,1632550709,,,20210925055901,cur
5eInuuLp1Dw,,,,,,,,,,,1632550712,,,20210925055901,cur
0c0ygfop68I,,,,,,,,,,,1632550729,,,20210925055901,cur
52v-ueam-jo,,,,,,,,,,,1632550745,,,20210925055901,cur
3SvjugSPE1Q,,,,,,,,,,,1632550773,,,20210925055901,cur
0a8g9M6bUww,,,,,,,,,,,1632550776,,,20210925055901,cur
G8qIhoSa6uc,,,,,,,,,,,1632550793,,,20210925055901,cur
72J6dhPmkcA,,,,,,,,,,,1632550796,,,20210925055901,cur
EeK_iampjjg,,,,,,,,,,,1632550800,,,20210925055901,cur
9zQ14ZjDpFE,,,,,,,,,,,1632550816,,,20210925055901,cur
2a3FRw7VTe0,,,,,,,,,,,1632550819,,,20210925055901,cur
hb4gqzoYEAE,,,,,,,,,,,1632550836,,,20210925055901,cur
B23axf21w5k,,,,,,,,,,,1632550852,,,20210925055901,cur
1O5i0t9uwM4,,,,,,,,,,,1632550856,,,20210925055901,cur
KCZ5UlI7u78,,,,,,,,,,,1632550859,,,20210925055901,cur
31gpCcbklHw,,,,,,,,,,,1632550876,,,20210925055901,cur
0pINnO1lZws,,,,,,,,,,,1632550907,,,20210925055901,cur
CHfrVfgs9YM,,,,,,,,,,,1632550936,,,20210925055901,cur
4JPL9ugKEbc,,,,,,,,,,,1632550939,,,20210925055901,cur
90XgCX8H1_I,,,,,,,,,,,1632550943,,,20210925055901,cur
e6-a0dE9dpU,,,,,,,,,,,1632550947,,,20210925055901,cur
gl5TpTOzMA8,,,,,,,,,,,1632550963,,,20210925055901,cur
53ZxehMiays,,,,,,,,,,,1632550979,,,20210925055901,cur
uGMnMExCj4Y,,,,,,,,,,,1632551008,,,20210925055901,cur
gaOaj9xhU-4,,,,,,,,,,,1632551024,,,20210925055901,cur
EK0S3vsUdQo,,,,,,,,,,,1632551095,,,20210925055901,cur
xB2oyuePM78,,,,,,,,,,,1632551098,,,20210925055901,cur
cUQ3eiSJh5M,,,,,,,,,,,1632551115,,,20210925055901,cur
6ET12oSKtGs,,,,,,,,,,,1632551185,,,20210925055901,cur
1_yMGQ5Uv0I,,,,,,,,,,,1632551214,,,20210925055901,cur
gc6EThxpU48,,,,,,,,,,,1632551231,,,20210925055901,cur
EHJuvrOkims,,,,,,,,,,,1632551234,,,20210925055901,cur
7SFnO6PdSHE,,,,,,,,,,,1632551275,,,20210925055901,cur
JMky5Bx7l-M,,,,,,,,,,,1632551292,,,20210925055901,cur
1aTAQIwfnPQ,,,,,,,,,,,1632551295,,,20210925055901,cur
nXDoEd4sniM,,,,,,,,,,,1632551299,,,20210925055901,cur
-wwKbeQM9D4,,,,,,,,,,,1632551302,,,20210925055901,cur
-xCSsLUz3MI,,,,,,,,,,,1632551331,,,20210925055901,cur
owvsoi8QEWI,,,,,,,,,,,1632551334,,,20210925055901,cur
6qffXolh6VM,,,,,,,,,,,1632551338,,,20210925055901,cur
ZDytZZk9AfM,,,,,,,,,,,1632551342,,,20210925055901,cur
fG93eTj6KXo,,,,,,,,,,,1632551360,,,20210925055901,cur
hib3f35AWko,,,,,,,,,,,1632551363,,,20210925055901,cur
5imWj1tLzhg,,,,,,,,,,,1632551366,,,20210925055901,cur
e9ByP3-4OSw,,,,,,,,,,,1632551395,,,20210925055901,cur
Iit24vOEYRA,,,,,,,,,,,1632551398,,,20210925055901,cur
JRbp6on-Dv0,,,,,,,,,,,1632551402,,,20210925055901,cur
gUJ-qlkdfCM,,,,,,,,,,,1632551431,,,20210925055901,cur
gyhRzZcDp9g,,,,,,,,,,,1632551448,,,20210925055901,cur
eDIHcUMXziE,,,,,,,,,,,1632551451,,,20210925055901,cur
2dOGpn9qvAE,,,,,,,,,,,1632551485,,,20210925055901,cur
7xR1sLMHHM4,,,,,,,,,,,1632551501,,,20210925055901,cur
0sKtFfh-yL4,,,,,,,,,,,1632551504,,,20210925055901,cur
0YCAjN_KamE,,,,,,,,,,,1632551641,,,20210925055901,cur
OyIXYexx3ak,,,,,,,,,,,1632551644,,,20210925055901,cur
4g8o0PnVvM4,,,,,,,,,,,1632551685,,,20210925055901,cur
xb1sIyRec8U,,,,,,,,,,,1632553153,,,20210925065901,cur
0i-yKxzVpqg,,,,,,,,,,,1632553156,,,20210925065901,cur
cszlsGiD1-E,,,,,,,,,,,1632553160,,,20210925065901,cur
dcQwuAxJb1I,,,,,,,,,,,1632553163,,,20210925065901,cur
7HCiVuQ5Ai4,,,,,,,,,,,1632553167,,,20210925065901,cur
0XMXEy81IBw,,,,,,,,,,,1632553198,,,20210925065901,cur
1XTOkkpMkps,,,,,,,,,,,1632553201,,,20210925065901,cur
ZEdKus-vOtA,,,,,,,,,,,1632553204,,,20210925065901,cur
1VyQt-oDWIQ,,,,,,,,,,,1632553246,,,20210925065901,cur
0EzUM4-3Mn8,,,,,,,,,,,1632553249,,,20210925065901,cur
3d1TDT6B2uk,,,,,,,,,,,1632553253,,,20210925065901,cur
rV6Pq_khoYo,,,,,,,,,,,1632553283,,,20210925065901,cur
5YPqcD-TbPA,,,,,,,,,,,1632553286,,,20210925065901,cur
5XRcclXZkTk,,,,,,,,,,,1632553290,,,20210925065901,cur
Dwt76ejibcE,,,,,,,,,,,1632553307,,,20210925065901,cur
CenpZSa7a9c,,,,,,,,,,,1632553356,,,20210925065901,cur
cKnjzwIwTYQ,,,,,,,,,,,1632553359,,,20210925065901,cur
1JChs_X2_7E,,,,,,,,,,,1632553435,,,20210925065901,cur
jrFn3eC1_Kw,,,,,,,,,,,1632553464,,,20210925065901,cur
9hh3W8nNWQ8,,,,,,,,,,,1632553521,,,20210925065901,cur
9SnTmo3qy6E,,,,,,,,,,,1632553576,,,20210925065901,cur
1nBG85MASJk,,,,,,,,,,,1632553594,,,20210925065901,cur
2MvrpJoiyqA,,,,,,,,,,,1632553634,,,20210925065901,cur
2dF97SoG1Ho,,,,,,,,,,,1632553638,,,20210925065901,cur
bkvP-56BxE8,,,,,,,,,,,1632553641,,,20210925065901,cur
98ccl73q7yE,,,,,,,,,,,1632553645,,,20210925065901,cur
5Sz8CDOeqHI,,,,,,,,,,,1632553648,,,20210925065901,cur
Kespa1LoiEI,,,,,,,,,,,1632553652,,,20210925065901,cur
4kCXKM36aTE,,,,,,,,,,,1632553656,,,20210925065901,cur
Mfjwbf3D0QI,,,,,,,,,,,1632553667,,,20210925065901,cur
CrBUfyOfy6U,,,,,,,,,,,1632553699,,,20210925065901,cur
htnJL30712Y,,,,,,,,,,,1632553702,,,20210925065901,cur
2nwSt3qG5HQ,,,,,,,,,,,1632553706,,,20210925065901,cur
QTk08MsB3YI,,,,,,,,,,,1632553710,,,20210925065901,cur
3Q7qhpqXFUQ,,,,,,,,,,,1632553714,,,20210925065901,cur
1CP3rF5-qR4,,,,,,,,,,,1632553736,,,20210925065901,cur
lUqL9_jyTPY,,,,,,,,,,,1632553739,,,20210925065901,cur
gZFckcWjtQE,,,,,,,,,,,1632553785,,,20210925065901,cur
P3soM108tvo,,,,,,,,,,,1632553788,,,20210925065901,cur
f47OzRjphBk,,,,,,,,,,,1632553791,,,20210925065901,cur
gfXCoS7gJMw,,,,,,,,,,,1632553795,,,20210925065901,cur
CblAt-DjMSo,,,,,,,,,,,1632553812,,,20210925065901,cur
LXPf7PBahFM,,,,,,,,,,,1632553815,,,20210925065901,cur
CUcfNBMXdEg,,,,,,,,,,,1632553829,,,20210925065901,cur
EGzXk2jYLgE,,,,,,,,,,,1632553832,,,20210925065901,cur
2BglmCrLzpc,,,,,,,,,,,1632553849,,,20210925065901,cur
484_HS4_vxg,,,,,,,,,,,1632553894,,,20210925065901,cur
2Ah7dazXDnc,,,,,,,,,,,1632553923,,,20210925065901,cur
3S4UAgikGtU,,,,,,,,,,,1632553927,,,20210925065901,cur
Cf9BpF_MK4o,,,,,,,,,,,1632553930,,,20210925065901,cur
EGCwCZTC9ho,,,,,,,,,,,1632553934,,,20210925065901,cur
3digZ59xZSc,,,,,,,,,,,1632553951,,,20210925065901,cur
0D126vBjbMg,,,,,,,,,,,1632553954,,,20210925065901,cur
70Ps3I6E1So,,,,,,,,,,,1632553971,,,20210925065901,cur
7ECzuM6Jri4,,,,,,,,,,,1632553974,,,20210925065901,cur
39-z-Cnir58,,,,,,,,,,,1632571153,,,20210925115901,cur
0pZ38yLRJdg,,,,,,,,,,,1632571197,,,20210925115901,cur
asbFvnEPJvw,,,,,,,,,,,1632571200,,,20210925115901,cur
v_mzEgLOcsg,,,,,,,,,,,1632571204,,,20210925115901,cur
a-ybFbYDmCI,,,,,,,,,,,1632571221,,,20210925115901,cur
1Pny8igFb_8,,,,,,,,,,,1632571225,,,20210925115901,cur
4gqr2bzJjds,,,,,,,,,,,1632571254,,,20210925115901,cur
ekopJ4BmNvM,,,,,,,,,,,1632571258,,,20210925115901,cur
18S_owVy0Go,,,,,,,,,,,1632571287,,,20210925115901,cur
Fs20s4KdQrs,,,,,,,,,,,1632571329,,,20210925115901,cur
cD46iRkt3iU,,,,,,,,,,,1632571358,,,20210925115901,cur
2sAJ3P4kTEk,,,,,,,,,,,1632571389,,,20210925115901,cur
70Ps3I6E1So,,,,,,,,,,,1632571392,,,20210925115901,cur
7nQIfMBDK6M,,,,,,,,,,,1632571396,,,20210925115901,cur
IsznuDw9VsE,,,,,,,,,,,1632571450,,,20210925115901,cur
GsHCJ_VSQvA,,,,,,,,,,,1632571482,,,20210925115901,cur
fGvoV2ZoDN8,,,,,,,,,,,1632571486,,,20210925115901,cur
0zqIFaIC-48,,,,,,,,,,,1632571489,,,20210925115901,cur
M9OD3A6SPCE,,,,,,,,,,,1632571506,,,20210925115901,cur
JEy-juQyX3s,,,,,,,,,,,1632571509,,,20210925115901,cur
CH5zjpzyFw8,,,,,,,,,,,1632571513,,,20210925115901,cur
-_FpVyrhDIE,,,,,,,,,,,1632571545,,,20210925115901,cur
XseUm3nml-s,,,,,,,,,,,1632571548,,,20210925115901,cur
w0tmEHiBlHY,,,,,,,,,,,1632571552,,,20210925115901,cur
uGr0RBGr5Xw,,,,,,,,,,,1632571556,,,20210925115901,cur
3LPFtNyA3ew,,,,,,,,,,,1632571585,,,20210925115901,cur
NjNkxI5u6ao,,,,,,,,,,,1632571632,,,20210925115901,cur
RqAP-mn8kB4,,,,,,,,,,,1632571648,,,20210925115901,cur
0Ne7ePaeUME,,,,,,,,,,,1632571651,,,20210925115901,cur
Gum4jevJ6U8,,,,,,,,,,,1632571681,,,20210925115901,cur
6sxvhR9l9g4,,,,,,,,,,,1632571684,,,20210925115901,cur
6peDCQ_23zg,,,,,,,,,,,1632571688,,,20210925115901,cur
Ciho_nhmL3c,,,,,,,,,,,1632571743,,,20210925115901,cur
UnC0kUBSml4,,,,,,,,,,,1632571746,,,20210925115901,cur
EuOyvVzIkMo,,,,,,,,,,,1632571766,,,20210925115901,cur
vjdl_Y4bY58,,,,,,,,,,,1632571769,,,20210925115901,cur
Hmc3k2mKr14,,,,,,,,,,,1632571772,,,20210925115901,cur
Z1yZrURIFZg,,,,,,,,,,,1632571776,,,20210925115901,cur
yFAHZp-TIBM,,,,,,,,,,,1632571780,,,20210925115901,cur
7accIUPBj9E,,,,,,,,,,,1632571784,,,20210925115901,cur
9gfLXsDNBtk,,,,,,,,,,,1632571803,,,20210925115901,cur
BXtOwo3rmrQ,,,,,,,,,,,1632571814,,,20210925115901,cur
SsJUDXM-XOM,,,,,,,,,,,1632571817,,,20210925115901,cur
GNbmZ_5YNK4,,,,,,,,,,,1632571821,,,20210925115901,cur
92owjSna7ac,,,,,,,,,,,1632571840,,,20210925115901,cur
1Y8dILfJ_lo,,,,,,,,,,,1632571857,,,20210925115901,cur
72MGsUCx81c,,,,,,,,,,,1632571886,,,20210925115901,cur
0zEYuDH8TnM,,,,,,,,,,,1632571889,,,20210925115901,cur
0CqXXq7WxKQ,,,,,,,,,,,1632571901,,,20210925115901,cur
-xjjYWbE_FA,,,,,,,,,,,1632571917,,,20210925115901,cur
49qpz3P3yk8,,,,,,,,,,,1632571934,,,20210925115901,cur
N4onpsv2Ex8,,,,,,,,,,,1632571955,,,20210925115901,cur
A-uRxBMieF0,,,,,,,,,,,1632571972,,,20210925115901,cur
1tcC89iw8pI,,,,,,,,,,,1632571975,,,20210925115901,cur
