videoid,videoname,channelid,channelname,views,comments,likes,dislikes,adtype,advertiser,adfullurl,datecollected,dateuploaded,uploadts,testid,dataset
ISQCl6Hnk24,,,,,,,,,,,1632367750,,,20210923025902,cur
lmllb6TnxRc,,,,,,,,,,,1632367753,,,20210923025902,cur
calyuofwm50,,,,,,,,,,,1632367783,,,20210923025902,cur
Fg_A65F930g,,,,,,,,,,,1632367806,,,20210923025902,cur
0eLrNoHqFPY,,,,,,,,,,,1632367824,,,20210923025902,cur
N1-MwW1GaoE,,,,,,,,,,,1632367827,,,20210923025902,cur
1lTGaT12nRc,,,,,,,,,,,1632367831,,,20210923025902,cur
2PGu3Pk_Wq8,,,,,,,,,,,1632367835,,,20210923025902,cur
wt2U3mPIuRc,,,,,,,,,,,1632367838,,,20210923025902,cur
FNFkcnA5lGE,,,,,,,,,,,1632367884,,,20210923025902,cur
0JyrXNM0BQs,,,,,,,,,,,1632367887,,,20210923025902,cur
d5FmHdWG29Y,,,,,,,,,,,1632367904,,,20210923025902,cur
evPNXmg6x2I,,,,,,,,,,,1632367907,,,20210923025902,cur
1nlqOZFSvdk,,,,,,,,,,,1632367911,,,20210923025902,cur
7WVE8nPFWcE,,,,,,,,,,,1632367942,,,20210923025902,cur
PwvzD7TPFSk,,,,,,,,,,,1632367971,,,20210923025902,cur
3bhdm6UD8G8,,,,,,,,,,,1632367987,,,20210923025902,cur
Mt0odz4Oz9M,,,,,,,,,,,1632368049,,,20210923025902,cur
-WKD9n-clwM,,,,,,,,,,,1632368118,,,20210923025902,cur
vUlqUrlsJ60,,,,,,,,,,,1632368121,,,20210923025902,cur
35IYDtPE6KM,,,,,,,,,,,1632368169,,,20210923025902,cur
2cBMJ3JX18o,,,,,,,,,,,1632368202,,,20210923025902,cur
CYrv_PiYPgw,,,,,,,,,,,1632369565,,,20210923035902,cur
a3EHrjfLXaw,,,,,,,,,,,1632369568,,,20210923035902,cur
BgY1GgwGMLA,,,,,,,,,,,1632369572,,,20210923035902,cur
0Xpk0VPVP78,,,,,,,,,,,1632369576,,,20210923035902,cur
M7kSH3lfRms,,,,,,,,,,,1632369579,,,20210923035902,cur
DRfWK_Vy1ug,,,,,,,,,,,1632369605,,,20210923035902,cur
0Pm8kR9CS_Y,,,,,,,,,,,1632369608,,,20210923035902,cur
-GiWFWwyzwM,,,,,,,,,,,1632369626,,,20210923035902,cur
-j7BT-NS10w,,,,,,,,,,,1632369642,,,20210923035902,cur
0ad-2d9g5CE,,,,,,,,,,,1632369659,,,20210923035902,cur
-ms-PQtLJhU,,,,,,,,,,,1632369676,,,20210923035902,cur
C4WdMGy9auM,,,,,,,,,,,1632369692,,,20210923035902,cur
5BV1aDdSWAY,,,,,,,,,,,1632369764,,,20210923035902,cur
6AcP9inwYss,,,,,,,,,,,1632369783,,,20210923035902,cur
Nhq5Ri9aOQg,,,,,,,,,,,1632369800,,,20210923035902,cur
cMENpDF7MZ8,,,,,,,,,,,1632369842,,,20210923035902,cur
0AeD1cUpbcc,,,,,,,,,,,1632369859,,,20210923035902,cur
1dQgv_oIVt0,,,,,,,,,,,1632369894,,,20210923035902,cur
2Is_JhgVR_A,,,,,,,,,,,1632369936,,,20210923035902,cur
69Umfi8F7KM,,,,,,,,,,,1632369952,,,20210923035902,cur
-dC0Tv8vqWc,,,,,,,,,,,1632369993,,,20210923035902,cur
LqQeZcfegkk,,,,,,,,,,,1632369996,,,20210923035902,cur
nPCs88i-j5I,,,,,,,,,,,1632370029,,,20210923035902,cur
iMVIIxokSWU,,,,,,,,,,,1632370032,,,20210923035902,cur
87xQYjGNvlA,,,,,,,,,,,1632370036,,,20210923035902,cur
ANUO5Je0AW4,,,,,,,,,,,1632370040,,,20210923035902,cur
0DcKTsOfk4M,,,,,,,,,,,1632370056,,,20210923035902,cur
8J7ZfZY4kVg,,,,,,,,,,,1632370072,,,20210923035902,cur
57Y0WnIEX8o,,,,,,,,,,,1632370075,,,20210923035902,cur
7K7f8ZFP1F4,,,,,,,,,,,1632370079,,,20210923035902,cur
2chkC-XQj_g,,,,,,,,,,,1632370096,,,20210923035902,cur
0Z09z7yMkA8,,,,,,,,,,,1632370113,,,20210923035902,cur
uFCV1jh_sek,,,,,,,,,,,1632370156,,,20210923035902,cur
YfOIYijQMkA,,,,,,,,,,,1632370207,,,20210923035902,cur
FykHp9bJ9Mg,,,,,,,,,,,1632370211,,,20210923035902,cur
Ip8EZlgGewM,,,,,,,,,,,1632370230,,,20210923035902,cur
m5luFPoUZtQ,,,,,,,,,,,1632370273,,,20210923035902,cur
pfksPeZzU5w,,,,,,,,,,,1632370320,,,20210923035902,cur
3XdBhgMd5H0,,,,,,,,,,,1632370376,,,20210923035902,cur
5lUAk6XtMO0,,,,,,,,,,,1632370393,,,20210923035902,cur
91dzuhf7uPI,,,,,,,,,,,1632370397,,,20210923035902,cur
_SIY5dhspY8,,,,,,,,,,,1632370413,,,20210923035902,cur
5INV8mZlrzo,,,,,,,,,,,1632370429,,,20210923035902,cur
8j_WRrUrejs,,,,,,,,,,,1632370433,,,20210923035902,cur
2xUd2zPcDS8,,,,,,,,,,,1632370444,,,20210923035902,cur
YN7frS8DJxc,,,,,,,,,,,1632370491,,,20210923035902,cur
2bbt_UtQdVg,,,,,,,,,,,1632370508,,,20210923035902,cur
3jpQkWSR5sA,,,,,,,,,,,1632370511,,,20210923035902,cur
iciq-9WLfRE,,,,,,,,,,,1632370540,,,20210923035902,cur
JiS1dJOa2fg,,,,,,,,,,,1632370543,,,20210923035902,cur
Ogk3ioMp_io,,,,,,,,,,,1632370571,,,20210923035902,cur
Ciho_nhmL3c,,,,,,,,,,,1632370587,,,20210923035902,cur
Cb8Jv70yU9g,,,,,,,,,,,1632370590,,,20210923035902,cur
MwfadhOJRU0,,,,,,,,,,,1632370594,,,20210923035902,cur
3ZO5Dyj8zSE,,,,,,,,,,,1632370610,,,20210923035902,cur
84IEI8lcYls,,,,,,,,,,,1632370630,,,20210923035902,cur
_H5F7_RbBWc,,,,,,,,,,,1632370763,,,20210923035902,cur
44L6oocuLJg,,,,,,,,,,,1632370766,,,20210923035902,cur
17RcEPbPR0U,,,,,,,,,,,1632370796,,,20210923035902,cur
1YF7IF1yN30,,,,,,,,,,,1632370821,,,20210923035902,cur
oyi06Wqzsec,,,,,,,,,,,1632370839,,,20210923035902,cur
0MNNfjOcmKo,,,,,,,,,,,1632370855,,,20210923035902,cur
CrBUfyOfy6U,,,,,,,,,,,1632370858,,,20210923035902,cur
bj0SzDJPLjE,,,,,,,,,,,1632370862,,,20210923035902,cur
0XZHM7ak2eQ,,,,,,,,,,,1632370866,,,20210923035902,cur
YsNS57Q2Kb0,,,,,,,,,,,1632370869,,,20210923035902,cur
DFQ61rB0LQ4,,,,,,,,,,,1632370873,,,20210923035902,cur
-JqDBOusiF8,,,,,,,,,,,1632370890,,,20210923035902,cur
bkvP-56BxE8,,,,,,,,,,,1632370893,,,20210923035902,cur
4e9qG6bYs0Y,,,,,,,,,,,1632370909,,,20210923035902,cur
FjVLfQScuNI,,,,,,,,,,,1632370939,,,20210923035902,cur
8CCgsoZAsAk,,,,,,,,,,,1632370955,,,20210923035902,cur
Am630xkAotI,,,,,,,,,,,1632370958,,,20210923035902,cur
JitszMJL_7M,,,,,,,,,,,1632371001,,,20210923035902,cur
Pb4XJCaCmPA,,,,,,,,,,,1632371055,,,20210923035902,cur
SeF1DRBuXO8,,,,,,,,,,,1632371058,,,20210923035902,cur
jE1nhNSVtKw,,,,,,,,,,,1632371119,,,20210923035902,cur
9YQYBq8wjl8,,,,,,,,,,,1632371122,,,20210923035902,cur
2bA0jZxX_-Y,,,,,,,,,,,1632371126,,,20210923035902,cur
BS0JHmvYpqM,,,,,,,,,,,1632371136,,,20210923035902,cur
HQ7GhBJRtWA,,,,,,,,,,,1632371139,,,20210923035902,cur
J9YxQJJyitY,,,,,,,,,,,1632371169,,,20210923035902,cur
lvy2TnPcuzM,,,,,,,,,,,1632371172,,,20210923035902,cur
BITGco8f66M,,,,,,,,,,,1632371220,,,20210923035902,cur
5HTyM3r-Vvk,,,,,,,,,,,1632371223,,,20210923035902,cur
FyUqo7-GmyQ,,,,,,,,,,,1632371295,,,20210923035902,cur
FFJb21RTJMQ,,,,,,,,,,,1632371404,,,20210923035902,cur
2eC4wa15XtA,,,,,,,,,,,1632371423,,,20210923035902,cur
2csRxuK3Mdc,,,,,,,,,,,1632371466,,,20210923035902,cur
1q4fmfdmWrk,,,,,,,,,,,1632371469,,,20210923035902,cur
UTI0WkHaiNM,,,,,,,,,,,1632371473,,,20210923035902,cur
0Zfit6PyBwA,,,,,,,,,,,1632371502,,,20210923035902,cur
blvNZ9vdjKE,,,,,,,,,,,1632371519,,,20210923035902,cur
DbLj3lOMm4Q,,,,,,,,,,,1632371536,,,20210923035902,cur
1WgDcKwWqb4,,,,,,,,,,,1632371553,,,20210923035902,cur
6EGvufWEUi0,,,,,,,,,,,1632371570,,,20210923035902,cur
54PZ84rjX5U,,,,,,,,,,,1632371587,,,20210923035902,cur
L4R2CkAGkso,,,,,,,,,,,1632371590,,,20210923035902,cur
1E-yzs9-3-g,,,,,,,,,,,1632371607,,,20210923035902,cur
0Is5iPHzMFs,,,,,,,,,,,1632371628,,,20210923035902,cur
41Ogs4fMsqw,,,,,,,,,,,1632371670,,,20210923035902,cur
7iv3FeylyAI,,,,,,,,,,,1632371673,,,20210923035902,cur
iT0Nlh8tdPk,,,,,,,,,,,1632371677,,,20210923035902,cur
-LXjvx84rIA,,,,,,,,,,,1632371692,,,20210923035902,cur
-SZwAP_btiI,,,,,,,,,,,1632371696,,,20210923035902,cur
_OOBA9YreSc,,,,,,,,,,,1632371699,,,20210923035902,cur
ToXGq-gB9pM,,,,,,,,,,,1632371741,,,20210923035902,cur
3Dr5lQS5nAI,,,,,,,,,,,1632373153,,,20210923045902,cur
0cH0dEc1Pdc,,,,,,,,,,,1632373156,,,20210923045902,cur
B6mkcQYcUA4,,,,,,,,,,,1632373173,,,20210923045902,cur
5tvY-a1QMdw,,,,,,,,,,,1632373197,,,20210923045902,cur
3fj5_opZG50,,,,,,,,,,,1632373241,,,20210923045902,cur
9jv9_0oQG_U,,,,,,,,,,,1632373244,,,20210923045902,cur
74_dnPijWMQ,,,,,,,,,,,1632373299,,,20210923045902,cur
4lgPXZv3jOE,,,,,,,,,,,1632373320,,,20210923045902,cur
H7_ydMElx_8,,,,,,,,,,,1632373372,,,20210923045902,cur
Vup43OAXYpc,,,,,,,,,,,1632373401,,,20210923045902,cur
ESkDDh1REVs,,,,,,,,,,,1632373418,,,20210923045902,cur
JGRGlpIo-Tw,,,,,,,,,,,1632373447,,,20210923045902,cur
122wmo_DlQs,,,,,,,,,,,1632373450,,,20210923045902,cur
20NPC3EWUCE,,,,,,,,,,,1632373492,,,20210923045902,cur
0VnCcuOqyeA,,,,,,,,,,,1632373550,,,20210923045902,cur
i60Ulgq3cx0,,,,,,,,,,,1632373553,,,20210923045902,cur
eEZ9JcWTZcI,,,,,,,,,,,1632373556,,,20210923045902,cur
BYJ0i-cVZMI,,,,,,,,,,,1632373614,,,20210923045902,cur
P94MqoSz3CQ,,,,,,,,,,,1632373674,,,20210923045902,cur
UrD8lkhc4aw,,,,,,,,,,,1632373706,,,20210923045902,cur
5LZ9xDaFha0,,,,,,,,,,,1632373709,,,20210923045902,cur
hYEwDoQ1HKw,,,,,,,,,,,1632373713,,,20210923045902,cur
5Ab4Anu_690,,,,,,,,,,,1632373749,,,20210923045902,cur
O49E5Hk1shc,,,,,,,,,,,1632373778,,,20210923045902,cur
t6JJ7QCVfiM,,,,,,,,,,,1632373782,,,20210923045902,cur
AlCx4-TG924,,,,,,,,,,,1632373808,,,20210923045902,cur
LMGl30ynDyo,,,,,,,,,,,1632373824,,,20210923045902,cur
Q3IdaopeeuQ,,,,,,,,,,,1632373827,,,20210923045902,cur
2jXB4y2w3DI,,,,,,,,,,,1632373831,,,20210923045902,cur
dtFCIYXV7Og,,,,,,,,,,,1632373930,,,20210923045902,cur
4Koe1YWulsE,,,,,,,,,,,1632373945,,,20210923045902,cur
j9jl2qgsJCY,,,,,,,,,,,1632373949,,,20210923045902,cur
AclrgF8qqZc,,,,,,,,,,,1632374013,,,20210923045902,cur
9mCrs7vbQT0,,,,,,,,,,,1632374029,,,20210923045902,cur
AXJLtA3McOU,,,,,,,,,,,1632374033,,,20210923045902,cur
b1QiBLyOLFo,,,,,,,,,,,1632374036,,,20210923045902,cur
-6nS7EIcKfA,,,,,,,,,,,1632374053,,,20210923045902,cur
gniOHzsxUJQ,,,,,,,,,,,1632374056,,,20210923045902,cur
0Ur-CjgR-Fk,,,,,,,,,,,1632374060,,,20210923045902,cur
6owq6AATlUM,,,,,,,,,,,1632374121,,,20210923045902,cur
6AcP9inwYss,,,,,,,,,,,1632374151,,,20210923045902,cur
rtQs6ccZcY0,,,,,,,,,,,1632374183,,,20210923045902,cur
cNFOucouj6c,,,,,,,,,,,1632374200,,,20210923045902,cur
-eEYwr-22N8,,,,,,,,,,,1632374229,,,20210923045902,cur
8WxtDb-gMng,,,,,,,,,,,1632374232,,,20210923045902,cur
HxfKE82YmSg,,,,,,,,,,,1632374235,,,20210923045902,cur
DscwsAwIzP8,,,,,,,,,,,1632374254,,,20210923045902,cur
f-hHYkeIUCc,,,,,,,,,,,1632374257,,,20210923045902,cur
6j2c-U53-xE,,,,,,,,,,,1632374260,,,20210923045902,cur
aUJ3e-75A8c,,,,,,,,,,,1632374264,,,20210923045902,cur
pfFRcVFhr_w,,,,,,,,,,,1632374348,,,20210923045902,cur
kA-yLFKehL0,,,,,,,,,,,1632374389,,,20210923045902,cur
ddxNI9ZEjCs,,,,,,,,,,,1632374443,,,20210923045902,cur
eaEU5lRHoYY,,,,,,,,,,,1632374459,,,20210923045902,cur
-CXkDoQGDuE,,,,,,,,,,,1632374527,,,20210923045902,cur
IDqP9k-ior8,,,,,,,,,,,1632374581,,,20210923045902,cur
2slfxcSYppg,,,,,,,,,,,1632374597,,,20210923045902,cur
b2cE7qSSiR4,,,,,,,,,,,1632374600,,,20210923045902,cur
78RYnpykBgU,,,,,,,,,,,1632374604,,,20210923045902,cur
F69SA9_Oxo4,,,,,,,,,,,1632374622,,,20210923045902,cur
5s-m2x6OLWA,,,,,,,,,,,1632374625,,,20210923045902,cur
vCD7vNBA24c,,,,,,,,,,,1632374641,,,20210923045902,cur
OZE1KEtsqaM,,,,,,,,,,,1632374657,,,20210923045902,cur
D2BwpI9DjSk,,,,,,,,,,,1632374660,,,20210923045902,cur
dOrHudATLes,,,,,,,,,,,1632374689,,,20210923045902,cur
PSLEUiTh208,,,,,,,,,,,1632374705,,,20210923045902,cur
BS0JHmvYpqM,,,,,,,,,,,1632374724,,,20210923045902,cur
4chfioiE8vk,,,,,,,,,,,1632374728,,,20210923045902,cur
FbMcpW0jGL4,,,,,,,,,,,1632374732,,,20210923045902,cur
DkEisE93HbI,,,,,,,,,,,1632374748,,,20210923045902,cur
mPt8avW6kQ0,,,,,,,,,,,1632374777,,,20210923045902,cur
1e6QDaqyaLc,,,,,,,,,,,1632374780,,,20210923045902,cur
1S6v_r9oQ6g,,,,,,,,,,,1632374784,,,20210923045902,cur
AYKS-pQQEkw,,,,,,,,,,,1632374813,,,20210923045902,cur
62LStwwmiEE,,,,,,,,,,,1632374842,,,20210923045902,cur
bWByzhPoR0U,,,,,,,,,,,1632374858,,,20210923045902,cur
aADIZhsQ4sk,,,,,,,,,,,1632374887,,,20210923045902,cur
13a3L5KQuVY,,,,,,,,,,,1632374891,,,20210923045902,cur
6HuuP-comjw,,,,,,,,,,,1632374894,,,20210923045902,cur
bcH-HuDtMBA,,,,,,,,,,,1632374926,,,20210923045902,cur
-NITQYi83sY,,,,,,,,,,,1632374942,,,20210923045902,cur
svVepxMY2Y4,,,,,,,,,,,1632374973,,,20210923045902,cur
vaTUJxuGyg4,,,,,,,,,,,1632375002,,,20210923045902,cur
lAsingfjNA4,,,,,,,,,,,1632375045,,,20210923045902,cur
e0qVTbwdGKw,,,,,,,,,,,1632375049,,,20210923045902,cur
7reR-zAYYVw,,,,,,,,,,,1632375084,,,20210923045902,cur
DquyxE1Xsws,,,,,,,,,,,1632375111,,,20210923045902,cur
LdAWnj269wg,,,,,,,,,,,1632375115,,,20210923045902,cur
0H8lr8-zTIo,,,,,,,,,,,1632375144,,,20210923045902,cur
-UIsyssmpFU,,,,,,,,,,,1632375187,,,20210923045902,cur
3RpHsy9finQ,,,,,,,,,,,1632375217,,,20210923045902,cur
f0d85ncz_V0,,,,,,,,,,,1632375233,,,20210923045902,cur
raPHO74D2yk,,,,,,,,,,,1632375236,,,20210923045902,cur
-xf-sOgnTPc,,,,,,,,,,,1632375240,,,20210923045902,cur
fhLsRp9-iNw,,,,,,,,,,,1632375258,,,20210923045902,cur
4hrrotvsJ84,,,,,,,,,,,1632375261,,,20210923045902,cur
lgSJEYhrq3A,,,,,,,,,,,1632375264,,,20210923045902,cur
aq9QPr3Kyt4,,,,,,,,,,,1632375282,,,20210923045902,cur
ALom1IsQn5U,,,,,,,,,,,1632375285,,,20210923045902,cur
6pA9Wox8YsU,,,,,,,,,,,1632375289,,,20210923045902,cur
25-puabHyk4,,,,,,,,,,,1632375293,,,20210923045902,cur
5jWWUd5zRSE,,,,,,,,,,,1632375296,,,20210923045902,cur
bsQtJcX02sw,,,,,,,,,,,1632375313,,,20210923045902,cur
35nlATi2TpI,,,,,,,,,,,1632375317,,,20210923045902,cur
maF5alMcRzU,,,,,,,,,,,1632375320,,,20210923045902,cur
aGhaURdWGHE,,,,,,,,,,,1632375353,,,20210923045902,cur
eolsJizLItI,,,,,,,,,,,1632375357,,,20210923045902,cur
cvZ7gLhoSTg,,,,,,,,,,,1632376752,,,20210923055902,cur
1JlzRqdb-6s,,,,,,,,,,,1632376755,,,20210923055902,cur
EzpSjIcxf6Y,,,,,,,,,,,1632376798,,,20210923055902,cur
G2e8cAF40f0,,,,,,,,,,,1632376814,,,20210923055902,cur
CwSa1xXr-wg,,,,,,,,,,,1632376817,,,20210923055902,cur
Ayni0MJY-xw,,,,,,,,,,,1632376870,,,20210923055902,cur
HePw8QI_HkM,,,,,,,,,,,1632376873,,,20210923055902,cur
amFmP5iPKSE,,,,,,,,,,,1632376902,,,20210923055902,cur
NcTgSOiwvKg,,,,,,,,,,,1632376905,,,20210923055902,cur
rpcDeLMCoGE,,,,,,,,,,,1632376909,,,20210923055902,cur
kJACHUVvtYU,,,,,,,,,,,1632376926,,,20210923055902,cur
0DFnjsSjoPo,,,,,,,,,,,1632376929,,,20210923055902,cur
2LV0s98vnlM,,,,,,,,,,,1632376933,,,20210923055902,cur
1fB8YNqsWSs,,,,,,,,,,,1632376936,,,20210923055902,cur
72Smbe2Lt8Q,,,,,,,,,,,1632376954,,,20210923055902,cur
8JPCOz7sfoA,,,,,,,,,,,1632376970,,,20210923055902,cur
1i9iGXWpWTg,,,,,,,,,,,1632377027,,,20210923055902,cur
3JHd7Tt14KU,,,,,,,,,,,1632377057,,,20210923055902,cur
7HebNRf75-Q,,,,,,,,,,,1632377086,,,20210923055902,cur
nA54n54l-u0,,,,,,,,,,,1632377116,,,20210923055902,cur
GsxnvlyC4G0,,,,,,,,,,,1632377137,,,20210923055902,cur
lwMv9n8NN8g,,,,,,,,,,,1632377154,,,20210923055902,cur
MYRejUAB4x0,,,,,,,,,,,1632377157,,,20210923055902,cur
6XPyMHj99uY,,,,,,,,,,,1632377174,,,20210923055902,cur
-__794kZphQ,,,,,,,,,,,1632377177,,,20210923055902,cur
caEMwVhRlGA,,,,,,,,,,,1632377206,,,20210923055902,cur
vlQAuMWwVvA,,,,,,,,,,,1632377209,,,20210923055902,cur
-c22z4aZj64,,,,,,,,,,,1632377225,,,20210923055902,cur
zQHHuGfCX3o,,,,,,,,,,,1632377228,,,20210923055902,cur
dJqNQ0Nu_44,,,,,,,,,,,1632377283,,,20210923055902,cur
0eKkM6U8Hr4,,,,,,,,,,,1632377302,,,20210923055902,cur
h8fY2MYcoNI,,,,,,,,,,,1632377345,,,20210923055902,cur
-L0tQk1ESMg,,,,,,,,,,,1632377348,,,20210923055902,cur
C4WdMGy9auM,,,,,,,,,,,1632377352,,,20210923055902,cur
bn1i58x-sDU,,,,,,,,,,,1632377417,,,20210923055902,cur
CfRTzkMCZ1o,,,,,,,,,,,1632377433,,,20210923055902,cur
3UICfwrVufM,,,,,,,,,,,1632377468,,,20210923055902,cur
apzPhd8t3LA,,,,,,,,,,,1632377484,,,20210923055902,cur
c1okTgF_hZI,,,,,,,,,,,1632377529,,,20210923055902,cur
1nloxyI1UFw,,,,,,,,,,,1632377546,,,20210923055902,cur
37C9kXxtC1Q,,,,,,,,,,,1632377567,,,20210923055902,cur
aaOxyPpyTAE,,,,,,,,,,,1632377571,,,20210923055902,cur
ckBpq8qg79U,,,,,,,,,,,1632377654,,,20210923055902,cur
6S68tH3l4rE,,,,,,,,,,,1632377657,,,20210923055902,cur
5FcJprxyRxI,,,,,,,,,,,1632377661,,,20210923055902,cur
9HgvKIoJbvE,,,,,,,,,,,1632377665,,,20210923055902,cur
2cYct3-1Z4k,,,,,,,,,,,1632377711,,,20210923055902,cur
ENltIDGsGpE,,,,,,,,,,,1632377730,,,20210923055902,cur
mWjulL2qlBE,,,,,,,,,,,1632377746,,,20210923055902,cur
nOoALbVMIPc,,,,,,,,,,,1632377834,,,20210923055902,cur
GKrYj0XEg1A,,,,,,,,,,,1632377837,,,20210923055902,cur
8F0vVnxR6yg,,,,,,,,,,,1632377869,,,20210923055902,cur
1yXOJjTzvS4,,,,,,,,,,,1632377885,,,20210923055902,cur
koQhDVdd4YA,,,,,,,,,,,1632377888,,,20210923055902,cur
fBywcN8zg44,,,,,,,,,,,1632377909,,,20210923055902,cur
3TLkpQd-i0U,,,,,,,,,,,1632377969,,,20210923055902,cur
eUaBXVk4C9o,,,,,,,,,,,1632377972,,,20210923055902,cur
f0rimnW51iE,,,,,,,,,,,1632378099,,,20210923055902,cur
3nMmHx0jFto,,,,,,,,,,,1632378102,,,20210923055902,cur
G6_54QxCahs,,,,,,,,,,,1632378135,,,20210923055902,cur
N3LhrCRAOZE,,,,,,,,,,,1632378152,,,20210923055902,cur
G3e6SHxdePA,,,,,,,,,,,1632378174,,,20210923055902,cur
0QFehMshQAg,,,,,,,,,,,1632378178,,,20210923055902,cur
nqIRCBOkm6Y,,,,,,,,,,,1632378181,,,20210923055902,cur
0sumj7wjbBU,,,,,,,,,,,1632378185,,,20210923055902,cur
Ny9ut3DjzFY,,,,,,,,,,,1632378202,,,20210923055902,cur
2_-wjlbrToQ,,,,,,,,,,,1632378205,,,20210923055902,cur
qpwi7gMHcmI,,,,,,,,,,,1632378222,,,20210923055902,cur
kMIV3fxFgy0,,,,,,,,,,,1632378264,,,20210923055902,cur
3BJbTsJ47-0,,,,,,,,,,,1632378292,,,20210923055902,cur
-zSu65pmotk,,,,,,,,,,,1632378350,,,20210923055902,cur
5BXvvatyR7o,,,,,,,,,,,1632378366,,,20210923055902,cur
3Zd2b1rvysE,,,,,,,,,,,1632378370,,,20210923055902,cur
44I3pMouCnM,,,,,,,,,,,1632378386,,,20210923055902,cur
6ET12oSKtGs,,,,,,,,,,,1632378389,,,20210923055902,cur
DeTuAV_0jMI,,,,,,,,,,,1632378393,,,20210923055902,cur
LGSno3Fy0Ec,,,,,,,,,,,1632378437,,,20210923055902,cur
0CzXAMUZiDE,,,,,,,,,,,1632378454,,,20210923055902,cur
1LRj8zuj0nU,,,,,,,,,,,1632378485,,,20210923055902,cur
5QnkSot3Jaw,,,,,,,,,,,1632378488,,,20210923055902,cur
UsFo-J-zy3w,,,,,,,,,,,1632378505,,,20210923055902,cur
Q1p6jnalFDs,,,,,,,,,,,1632378508,,,20210923055902,cur
5LZ9xDaFha0,,,,,,,,,,,1632378512,,,20210923055902,cur
ICL8TOidZAk,,,,,,,,,,,1632378569,,,20210923055902,cur
2C_Id35I23A,,,,,,,,,,,1632378599,,,20210923055902,cur
cDnXMNdCdx4,,,,,,,,,,,1632378602,,,20210923055902,cur
7HW3M_36RzY,,,,,,,,,,,1632378606,,,20210923055902,cur
GT-hNVNPLH0,,,,,,,,,,,1632378609,,,20210923055902,cur
WRADcCSr6A4,,,,,,,,,,,1632378613,,,20210923055902,cur
WK6SW5axZTs,,,,,,,,,,,1632378630,,,20210923055902,cur
1OJU7DE81hw,,,,,,,,,,,1632378633,,,20210923055902,cur
wOc6pxla16s,,,,,,,,,,,1632378637,,,20210923055902,cur
ficoOCJzUnY,,,,,,,,,,,1632378640,,,20210923055902,cur
CMZXsVbRbM8,,,,,,,,,,,1632378644,,,20210923055902,cur
CkARSpBiHFE,,,,,,,,,,,1632378647,,,20210923055902,cur
3U6o7mYaFLc,,,,,,,,,,,1632378667,,,20210923055902,cur
58sTho6c9Ak,,,,,,,,,,,1632378695,,,20210923055902,cur
3lcUhLRP3SI,,,,,,,,,,,1632378723,,,20210923055902,cur
apf4J7igx2Q,,,,,,,,,,,1632378739,,,20210923055902,cur
4gEuLBxhI7A,,,,,,,,,,,1632378755,,,20210923055902,cur
1RXtBS7T1jY,,,,,,,,,,,1632378758,,,20210923055902,cur
M7kSH3lfRms,,,,,,,,,,,1632378788,,,20210923055902,cur
0lXf-weM3zk,,,,,,,,,,,1632378817,,,20210923055902,cur
IH6bPOt7vt8,,,,,,,,,,,1632378832,,,20210923055902,cur
LeQQN5mLpTM,,,,,,,,,,,1632378835,,,20210923055902,cur
GsHCJ_VSQvA,,,,,,,,,,,1632378887,,,20210923055902,cur
mkM8HUu7_do,,,,,,,,,,,1632378916,,,20210923055902,cur
7jUUggqVzNk,,,,,,,,,,,1632378919,,,20210923055902,cur
arWWBeD0tRg,,,,,,,,,,,1632378936,,,20210923055902,cur
-QVfYM5kp_U,,,,,,,,,,,1632380353,,,20210923065902,cur
9nM4R8-PaRw,,,,,,,,,,,1632380356,,,20210923065902,cur
gXAAYApxhr8,,,,,,,,,,,1632380388,,,20210923065902,cur
Uw60QeBHr0c,,,,,,,,,,,1632380391,,,20210923065902,cur
8vhzYEP2TO0,,,,,,,,,,,1632380433,,,20210923065902,cur
6ouREuivm8s,,,,,,,,,,,1632380477,,,20210923065902,cur
h4egW6JhS0g,,,,,,,,,,,1632380506,,,20210923065902,cur
0JQ9RSnd41w,,,,,,,,,,,1632380556,,,20210923065902,cur
EAQw_MvK44w,,,,,,,,,,,1632380599,,,20210923065902,cur
sAG5ycq2Udk,,,,,,,,,,,1632380602,,,20210923065902,cur
WIqCajbjWAw,,,,,,,,,,,1632380658,,,20210923065902,cur
5BBKHxpDjIk,,,,,,,,,,,1632380661,,,20210923065902,cur
70t7vW3EKm8,,,,,,,,,,,1632380709,,,20210923065902,cur
2iwoqJEOn0s,,,,,,,,,,,1632380725,,,20210923065902,cur
cp8Rkl_DcP8,,,,,,,,,,,1632380754,,,20210923065902,cur
QYVvyy8oDO0,,,,,,,,,,,1632380770,,,20210923065902,cur
Eo3Xq_XYGoU,,,,,,,,,,,1632380773,,,20210923065902,cur
QAUyYawyyaY,,,,,,,,,,,1632380776,,,20210923065902,cur
Ar3oxqZPrE8,,,,,,,,,,,1632380787,,,20210923065902,cur
E5kd4BxkK4A,,,,,,,,,,,1632380803,,,20210923065902,cur
-NDuUIgogZs,,,,,,,,,,,1632380832,,,20210923065902,cur
3HmmsiG_XkY,,,,,,,,,,,1632380887,,,20210923065902,cur
0Xbm706clHo,,,,,,,,,,,1632380916,,,20210923065902,cur
I16oVP_pCxM,,,,,,,,,,,1632380944,,,20210923065902,cur
1iJY8980-zI,,,,,,,,,,,1632380961,,,20210923065902,cur
